Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
17,Martin Adeline,FRA,MFFW,Reims,Ligue 1,18.0,2003,8,2,352,3.9,0.0,0.051500000000000004,0.013000000000000001,0.25,0.0,0.0,0.15168539325842698,0.0,0.0,0.0,0.17124999999999999,0.1626086956521739,0.733,0.14617283950617285,0.12373913043478262,0.113,0.1175,0.8,0.1757142857142857,0.20533333333333334,0.8,0.05775,0.06416666666666666,0.6,0.0,0.077,0.08533333333333333,0.034,0.0,0.094,0.1626086956521739,0.17095238095238094,0.0385,0.051000000000000004,0.0,0.315,0.013000000000000001,0.034,0.051500000000000004,0.0,0.20600000000000002,0.0,0.22846153846153847,0.042666666666666665,0.08549999999999999,0.05341666666666667,0.19799999999999998,0.0385,0.0,0.0,0.17124999999999999,0.052000000000000005,0.1025,0.10266666666666667,0.1025,0.05125,0.059666666666666666,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1795,0.308,0.205,0.128,0.026000000000000002,0.128,0.385,0.33299999999999996,0.256,0.262,0.23933333333333331,0.275,0.1898,0.226,0.1076,0.051500000000000004,0.0,0.0,0.051500000000000004,0.1795,0.359,0.077,0.0,0.18518518518518517,0.0462,0.1190909090909091,0.15733333333333335,0.11142857142857143,0.0308,0.194,0.0385,0.064,0.6,0.0385,0.026000000000000002,0.20666666666666667,0.12236641221374046,0.08640449438202248,0.040999999999999995,0.013000000000000001,0.0,0.1025,0.0385,0.18105263157894735,0.14421052631578946,0.799,0.094,0.026000000000000002,0.0,0.0,0.205,0.025500000000000002,0.0,0.034,0.308,0.0,0.0,0.0,0.2575,0.017,0.05125,0.2
18,Amine Adli,FRA,FWMF,Leverkusen,Bundesliga,22.0,2000,25,13,1256,14.0,0.041999999999999996,0.1355,0.068,0.5,0.08,0.08,0.2148876404494382,0.0,0.0,0.0,0.175,0.16130434782608696,0.754,0.12885802469135801,0.10643478260869565,0.155,0.15333333333333332,0.841,0.1514285714285714,0.188,0.7509999999999999,0.025,0.036833333333333336,0.452,0.014000000000000002,0.093,0.07133333333333333,0.076,0.056999999999999995,0.09533333333333333,0.16130434782608696,0.17047619047619048,0.034,0.014000000000000002,0.007000000000000001,0.20525000000000002,0.018,0.12400000000000001,0.007000000000000001,0.0,0.0,0.0,0.22999999999999998,0.08816666666666667,0.03333333333333333,0.24916666666666665,0.0286,0.043,0.01775,0.043,0.175,0.072,0.025,0.093,0.0715,0.08399999999999999,0.07366666666666667,0.007000000000000001,0.020999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.025,0.036,0.0,0.0,0.04895104895104896,0.014000000000000002,0.0,0.1355,0.179,0.1,0.129,0.043,0.121,0.207,0.586,0.086,0.214,0.22133333333333333,0.31,0.09,0.17579999999999998,0.1628,0.125,0.028999999999999998,0.0,0.1105,0.0605,0.1965,0.028499999999999998,0.0,0.20222222222222222,0.014199999999999999,0.08118181818181817,0.19066666666666668,0.14857142857142858,0.0958,0.2132,0.08549999999999999,0.1605,0.5329999999999999,0.0965,0.007000000000000001,0.26733333333333337,0.1716030534351145,0.15382022471910112,0.1186,0.08549999999999999,0.136,0.1535,0.118,0.27578947368421053,0.20526315789473684,0.745,0.219,0.020999999999999998,0.0,0.0,0.0965,0.1145,0.056999999999999995,0.12400000000000001,0.179,0.0,0.0,0.0,0.16425,0.04533333333333334,0.0625,0.35200000000000004
19,Yacine Adli,FRA,MFFW,Bordeaux,Ligue 1,21.0,2000,36,25,2260,25.1,0.008,0.0655,0.03,0.455,0.03,0.035,0.2794943820224719,0.016,0.0,0.0,0.226875,0.21434782608695652,0.736,0.23787037037037037,0.22043478260869565,0.14300000000000002,0.14166666666666666,0.845,0.2,0.22933333333333333,0.815,0.18725,0.22,0.568,0.028000000000000004,0.227,0.14866666666666667,0.10333333333333333,0.016,0.19666666666666668,0.21434782608695652,0.21047619047619048,0.1265,0.17099999999999999,0.012,0.19624999999999998,0.1815,0.10333333333333333,0.1335,0.098,0.144,0.027972027972027975,0.24923076923076923,0.09366666666666666,0.18666666666666665,0.04183333333333333,0.28,0.046,0.01,0.016,0.226875,0.05600000000000001,0.062,0.07966666666666668,0.0775,0.1025,0.089,0.08,0.016,0.012,0.024,0.012,0.026000000000000002,0.04,0.04790419161676647,0.0,0.0,0.008,0.0,0.0955,0.135,0.10400000000000001,0.068,0.02,0.06,0.267,0.22399999999999998,0.207,0.249,0.24166666666666667,0.29100000000000004,0.1322,0.254,0.1116,0.08149999999999999,0.012,0.0,0.0755,0.1075,0.20299999999999999,0.03,0.008,0.22962962962962963,0.022400000000000003,0.10545454545454545,0.22866666666666666,0.14785714285714285,0.0454,0.2288,0.0875,0.1575,0.557,0.0955,0.012,0.28800000000000003,0.1835114503816794,0.1393258426966292,0.12279999999999999,0.0955,0.06,0.0915,0.1295,0.2673684210526316,0.22947368421052633,0.8590000000000001,0.12233333333333334,0.02,0.0,0.0,0.054000000000000006,0.0655,0.016,0.10333333333333333,0.135,0.0,0.0,0.0,0.16025,0.032,0.02,0.545
20,Michel Aebischer,SUI,MF,Bologna,Serie A,25.0,1997,12,4,443,4.9,0.0,0.020499999999999997,0.020499999999999997,1.0,0.0,0.0,0.29213483146067415,0.0,0.0,0.0,0.275625,0.21565217391304348,0.889,0.22839506172839505,0.16434782608695653,0.212,0.185,0.9540000000000001,0.2442857142857143,0.25333333333333335,0.903,0.09175,0.09183333333333334,0.667,0.0,0.122,0.068,0.068,0.02,0.109,0.21565217391304348,0.22142857142857142,0.0765,0.143,0.0,0.21949999999999997,0.10200000000000001,0.02733333333333333,0.0715,0.0,0.16399999999999998,0.0,0.31230769230769234,0.08499999999999999,0.06466666666666666,0.06291666666666666,0.26266666666666666,0.061,0.005,0.02,0.275625,0.04,0.01,0.034,0.040999999999999995,0.046,0.04766666666666666,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.16299999999999998,0.122,0.143,0.040999999999999995,0.10200000000000001,0.20400000000000001,0.5,0.10200000000000001,0.261,0.18366666666666667,0.21100000000000002,0.18359999999999999,0.27,0.0694,0.051000000000000004,0.0,0.0,0.051000000000000004,0.051000000000000004,0.20400000000000001,0.0305,0.0,0.21333333333333335,0.053,0.1190909090909091,0.216,0.09785714285714285,0.024399999999999998,0.21880000000000002,0.01,0.0305,0.33299999999999996,0.01,0.0,0.25866666666666666,0.11450381679389313,0.07887640449438203,0.044800000000000006,0.01,0.0,0.0305,0.0715,0.23421052631578948,0.21263157894736842,0.9079999999999999,0.05433333333333333,0.02,0.0,0.0,0.143,0.040999999999999995,0.0,0.02733333333333333,0.16299999999999998,0.0,0.0,0.0,0.16825,0.04066666666666666,0.040749999999999995,0.429
21,Felix Afena-Gyan,GHA,FWMF,Roma,Serie A,19.0,2003,17,6,668,7.4,0.054000000000000006,0.12150000000000001,0.0475,0.389,0.11,0.145,0.21067415730337077,0.0,0.0,0.0,0.105625,0.09652173913043478,0.762,0.07629629629629629,0.03104347826086957,0.0986,0.10166666666666666,0.8109999999999999,0.08114285714285714,0.09373333333333334,0.8079999999999999,0.017,0.02033333333333333,0.556,0.0,0.068,0.013666666666666666,0.054000000000000006,0.027000000000000003,0.045000000000000005,0.09652173913043478,0.09952380952380951,0.0305,0.014000000000000002,0.0,0.08449999999999999,0.027000000000000003,0.07200000000000001,0.0,0.0,0.0,0.0,0.1330769230769231,0.0495,0.0315,0.011250000000000001,0.126,0.007000000000000001,0.02025,0.040999999999999995,0.105625,0.0,0.013500000000000002,0.045000000000000005,0.0675,0.081,0.07200000000000001,0.0,0.014000000000000002,0.027000000000000003,0.054000000000000006,0.014000000000000002,0.020499999999999997,0.027000000000000003,0.0,0.014000000000000002,0.0,0.0,0.0,0.054000000000000006,0.054000000000000006,0.014000000000000002,0.081,0.014000000000000002,0.054000000000000006,0.122,0.444,0.068,0.3,0.24766666666666665,0.248,0.073,0.248,0.278,0.034,0.0,0.0,0.034,0.034,0.088,0.0,0.0,0.15407407407407409,0.0,0.027000000000000003,0.11333333333333333,0.185,0.1406,0.1616,0.061,0.1555,0.391,0.0675,0.014000000000000002,0.21800000000000003,0.12206106870229008,0.11674157303370787,0.0784,0.10800000000000001,0.095,0.223,0.21600000000000003,0.26473684210526316,0.1563157894736842,0.591,0.29733333333333334,0.068,0.07,0.09790209790209792,0.10149999999999999,0.1755,0.054000000000000006,0.07200000000000001,0.054000000000000006,0.0,0.0,0.0,0.1555,0.04066666666666666,0.060750000000000005,0.33299999999999996
22,Martin Agirregabiria,ESP,DF,Alavés,La Liga,26.0,1996,24,17,1616,18.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.27668539325842695,0.0,0.0,0.0,0.195625,0.19043478260869565,0.7140000000000001,0.1789506172839506,0.2585217391304348,0.13,0.13083333333333333,0.83,0.21285714285714286,0.25866666666666666,0.7659999999999999,0.0805,0.125,0.43,0.006,0.078,0.09266666666666666,0.07066666666666667,0.061,0.10200000000000001,0.19043478260869565,0.1604761904761905,0.2525,0.039,0.0,0.10974999999999999,0.047,0.14466666666666667,0.003,0.0,0.0,0.0,0.16076923076923075,0.16483333333333333,0.215,0.017166666666666667,0.18733333333333335,0.147,0.24025,0.011,0.195625,0.034,0.05550000000000001,0.05733333333333333,0.078,0.036,0.037000000000000005,0.011,0.006,0.0,0.017,0.0,0.0055,0.006,0.0,0.006,0.0,0.0,0.0,0.1165,0.128,0.122,0.067,0.044,0.122,0.23900000000000002,0.512,0.11699999999999999,0.128,0.10733333333333334,0.251,0.10779999999999999,0.11560000000000001,0.0334,0.0915,0.017,0.0,0.08349999999999999,0.06949999999999999,0.186,0.122,0.0,0.20074074074074075,0.0556,0.15,0.17733333333333334,0.095,0.012199999999999999,0.1772,0.039,0.053000000000000005,0.737,0.039,0.006,0.17266666666666666,0.07801526717557253,0.06865168539325843,0.052199999999999996,0.05,0.011,0.028000000000000004,0.0305,0.15947368421052632,0.13736842105263158,0.862,0.035333333333333335,0.022,0.0,0.0,0.08349999999999999,0.075,0.006,0.14466666666666667,0.128,0.0,0.04195804195804196,0.0,0.20825,0.063,0.05425,0.466
23,Julen Agirrezabala,ESP,GK,Athletic Club,La Liga,21.0,2000,4,4,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095625,0.0891304347826087,0.7440000000000001,0.13080246913580248,0.22547826086956524,0.035,0.029166666666666667,1.0,0.10714285714285714,0.1,1.0,0.1,0.15416666666666667,0.43200000000000005,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0891304347826087,0.05714285714285714,0.2125,0.2,0.0,0.01875,0.0125,0.0,0.0,0.0,0.0,0.0,0.09230769230769231,0.004166666666666667,0.1375,0.0625,0.06,0.0,0.0,0.25,0.095625,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.08814814814814816,0.376,0.21636363636363637,0.0,0.0,0.0,0.061200000000000004,0.0,0.0,0.0,0.0,0.0,0.06333333333333334,0.030381679389312976,0.02112359550561798,0.0,0.0,0.0,0.0,0.0,0.034210526315789476,0.03289473684210526,0.9620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0
24,Lucien Agoume,FRA,MF,Brest,Ligue 1,20.0,2002,27,21,1868,20.8,0.0,0.0385,0.0025,0.063,0.0,0.0,0.15168539325842698,0.0,0.0,0.0,0.24874999999999997,0.20521739130434785,0.8440000000000001,0.2353395061728395,0.17217391304347826,0.166,0.1575,0.878,0.22428571428571428,0.23733333333333334,0.884,0.161,0.13466666666666666,0.7979999999999999,0.0,0.053000000000000005,0.109,0.035333333333333335,0.0,0.125,0.20521739130434785,0.21666666666666667,0.040749999999999995,0.13,0.005,0.185,0.0745,0.012666666666666666,0.0025,0.0,0.0,0.03496503496503497,0.26692307692307693,0.08816666666666667,0.11933333333333333,0.0485,0.2546666666666667,0.089,0.0,0.019,0.24874999999999997,0.028000000000000004,0.026500000000000003,0.049666666666666665,0.057499999999999996,0.03725,0.03833333333333333,0.005,0.0,0.019,0.01,0.0,0.0025,0.005,0.0,0.0,0.0,0.0,0.0,0.137,0.202,0.12,0.125,0.028999999999999998,0.077,0.13899999999999998,0.552,0.063,0.183,0.194,0.318,0.1144,0.2,0.05,0.0915,0.053000000000000005,0.0,0.065,0.1345,0.27149999999999996,0.077,0.0,0.21333333333333335,0.056799999999999996,0.16272727272727272,0.21933333333333332,0.07214285714285713,0.0336,0.22440000000000002,0.048,0.06949999999999999,0.69,0.0505,0.01,0.24266666666666667,0.13259541984732823,0.0948314606741573,0.051,0.0385,0.019,0.0215,0.0505,0.2005263157894737,0.18789473684210528,0.937,0.048,0.028999999999999998,0.0,0.0,0.08399999999999999,0.0455,0.0,0.012666666666666666,0.202,0.0,0.03496503496503497,0.0,0.2475,0.049666666666666665,0.03725,0.5
25,Kevin Agudelo,COL,MFFW,Spezia,Serie A,23.0,1998,23,12,1237,13.7,0.044,0.0805,0.04,0.5,0.14,0.135,0.23314606741573035,0.0,0.0,0.0,0.129375,0.12217391304347827,0.738,0.09512345679012345,0.07747826086956522,0.11199999999999999,0.11333333333333333,0.8240000000000001,0.11571428571428571,0.13466666666666666,0.804,0.0165,0.030333333333333334,0.36,0.007000000000000001,0.073,0.06566666666666666,0.06333333333333332,0.022,0.09000000000000001,0.12217391304347827,0.1295238095238095,0.022,0.007000000000000001,0.0,0.22075,0.025500000000000002,0.06333333333333332,0.014499999999999999,0.014666666666666666,0.014000000000000002,0.0,0.16230769230769232,0.06333333333333332,0.0535,0.19499999999999998,0.014133333333333335,0.062,0.0072499999999999995,0.007000000000000001,0.129375,0.03,0.0365,0.048666666666666664,0.0655,0.06925,0.04633333333333333,0.0,0.051000000000000004,0.015,0.022,0.051000000000000004,0.011,0.007000000000000001,0.0,0.0,0.0,0.0,0.2112676056338028,0.14950000000000002,0.197,0.10200000000000001,0.146,0.051000000000000004,0.057999999999999996,0.13899999999999998,0.42100000000000004,0.08,0.292,0.214,0.22,0.1168,0.31,0.1576,0.0985,0.0,0.0,0.0985,0.0655,0.21549999999999997,0.014499999999999999,0.0,0.16333333333333333,0.016,0.05909090909090909,0.146,0.14857142857142858,0.06280000000000001,0.1728,0.10200000000000001,0.186,0.5489999999999999,0.10600000000000001,0.007000000000000001,0.22066666666666668,0.1481679389312977,0.12842696629213482,0.111,0.124,0.10900000000000001,0.0765,0.1935,0.19105263157894736,0.14789473684210527,0.775,0.14100000000000001,0.015,0.035,0.0,0.14250000000000002,0.095,0.0,0.06333333333333332,0.197,0.0,0.0,0.0,0.18075000000000002,0.039,0.0365,0.444
26,Nayef Aguerd,MAR,DF,Rennes,Ligue 1,26.0,1996,31,31,2735,30.4,0.014000000000000002,0.040999999999999995,0.0115,0.28,0.08,0.145,0.12078651685393257,0.0,0.0,0.0,0.401875,0.3108695652173913,0.9,0.4574382716049382,0.4193913043478261,0.16,0.14250000000000002,0.934,0.4757142857142857,0.46399999999999997,0.955,0.37,0.315,0.784,0.007000000000000001,0.01,0.12166666666666666,0.004666666666666667,0.0,0.09766666666666667,0.3108695652173913,0.32999999999999996,0.05500000000000001,0.20400000000000001,0.003,0.153,0.16299999999999998,0.004666666666666667,0.0,0.0,0.0,0.0,0.45384615384615384,0.05366666666666667,0.15516666666666667,0.505,0.048666666666666664,0.097,0.004,0.013000000000000001,0.401875,0.02,0.038,0.04066666666666666,0.026500000000000003,0.00975,0.011000000000000001,0.0,0.0,0.003,0.003,0.0,0.006500000000000001,0.01,0.0,0.0,0.0,0.006,0.0,0.0495,0.039,0.05600000000000001,0.043,0.0,0.023,0.059,0.389,0.036,0.0625,0.07233333333333333,0.34700000000000003,0.0672,0.0552,0.0026,0.0495,0.043,0.0,0.028000000000000004,0.089,0.13799999999999998,0.25,0.014000000000000002,0.30074074074074075,0.1902,0.37545454545454543,0.2846666666666667,0.013428571428571429,0.023,0.31639999999999996,0.008,0.01,0.833,0.008,0.0,0.38066666666666665,0.213206106870229,0.16831460674157306,0.048600000000000004,0.008,0.0,0.0115,0.01,0.3273684210526316,0.3226315789473684,0.986,0.0023333333333333335,0.01,0.015,0.0,0.0295,0.026500000000000003,0.003,0.004666666666666667,0.039,0.003,0.04895104895104896,0.0,0.19075,0.11833333333333333,0.03775,0.701
27,Sergio Agüero,ARG,FW,Barcelona,La Liga,33.0,1988,4,2,151,1.7,0.118,0.1765,0.0295,0.16699999999999998,0.17,0.5,0.1699438202247191,0.0,0.0,0.0,0.11374999999999999,0.11,0.721,0.08515432098765431,0.022000000000000002,0.106,0.1225,0.72,0.084,0.11760000000000001,0.667,0.0295,0.019666666666666666,1.0,0.0,0.059,0.03933333333333333,0.0,0.0,0.03933333333333333,0.11,0.11476190476190477,0.0295,0.0,0.059,0.2205,0.0,0.15666666666666668,0.0,0.0,0.0,0.0,0.10846153846153846,0.08816666666666667,0.098,0.0245,0.12133333333333333,0.088,0.0,0.059,0.11374999999999999,0.0,0.0,0.0,0.0,0.044,0.058666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.059,0.0,0.0,0.059,0.0,0.059,0.0,0.059,0.106,0.07833333333333334,0.222,0.0,0.0942,0.1176,0.0,0.0,0.0,0.0,0.0,0.0295,0.0,0.0,0.12851851851851853,0.0,0.005363636363636363,0.11,0.13857142857142857,0.1764,0.134,0.0295,0.0295,1.0,0.0295,0.0,0.14933333333333332,0.10641221374045802,0.07269662921348315,0.0824,0.059,0.118,0.147,0.059,0.24157894736842103,0.16421052631578947,0.679,0.31366666666666665,0.0,0.0,0.0,0.0295,0.059,0.059,0.15666666666666668,0.059,0.0,0.0,0.0,0.044,0.07833333333333334,0.0295,0.667
28,Ruben Aguilar,FRA,DF,Monaco,Ligue 1,29.0,1993,28,22,2140,23.8,0.0,0.020999999999999998,0.004,0.2,0.0,0.0,0.31179775280898875,0.0,0.0,0.0,0.3775,0.3134782608695652,0.838,0.3263888888888889,0.36086956521739133,0.285,0.2575,0.9229999999999999,0.3814285714285714,0.4093333333333333,0.87,0.11775,0.14283333333333334,0.5489999999999999,0.008,0.05,0.182,0.09533333333333333,0.025,0.21433333333333332,0.3134782608695652,0.2876190476190476,0.2925,0.151,0.013000000000000001,0.17124999999999999,0.0715,0.14533333333333334,0.002,0.0,0.008,0.0,0.3546153846153846,0.24166666666666667,0.19166666666666668,0.009416666666666665,0.38333333333333336,0.088,0.2525,0.041999999999999996,0.3775,0.05,0.041999999999999996,0.07,0.08199999999999999,0.027250000000000003,0.029333333333333333,0.004,0.004,0.0,0.008,0.004,0.006500000000000001,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.191,0.21400000000000002,0.202,0.13899999999999998,0.041999999999999996,0.189,0.307,0.616,0.118,0.175,0.192,0.32899999999999996,0.1588,0.14279999999999998,0.048799999999999996,0.08199999999999999,0.028999999999999998,0.0,0.067,0.124,0.315,0.147,0.008,0.31222222222222223,0.0748,0.20818181818181816,0.29733333333333334,0.15357142857142858,0.026000000000000002,0.2924,0.020999999999999998,0.0355,0.588,0.025,0.0,0.3253333333333333,0.17778625954198474,0.15943820224719102,0.1268,0.0905,0.017,0.0315,0.019,0.2868421052631579,0.2657894736842105,0.9279999999999999,0.07133333333333333,0.017,0.0,0.0,0.067,0.063,0.004,0.14533333333333334,0.21400000000000002,0.0,0.0,0.08,0.248,0.05466666666666666,0.041999999999999996,0.494
29,Álvaro Aguirre,ESP,FW,Rayo Vallecano,La Liga,22.0,2000,1,0,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.08695652173913043,1.0,0.07407407407407407,0.0,0.2,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.08333333333333333,0.06666666666666667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3333333333333333,0.33299999999999996,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1111111111111111,0.0,0.09090909090909091,0.06666666666666667,0.07142857142857142,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.015267175572519083,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
30,Naouirou Ahamada,FRA,MF,Stuttgart,Bundesliga,20.0,2002,3,0,61,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268125,0.21130434782608695,0.882,0.25,0.10686956521739131,0.18600000000000003,0.17833333333333332,0.867,0.1842857142857143,0.19066666666666668,0.9,0.21425,0.16666666666666666,0.857,0.0,0.0,0.0,0.0,0.0,0.04766666666666666,0.21130434782608695,0.22428571428571428,0.03575,0.143,0.0,0.25,0.143,0.0,0.0,0.0,0.0,0.0,0.31846153846153846,0.04766666666666666,0.0715,0.0595,0.26666666666666666,0.0715,0.0,0.0,0.268125,0.0,0.0715,0.04766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.143,0.243,0.2856666666666667,0.353,0.1142,0.28600000000000003,0.0858,0.143,0.0,0.0,0.143,0.0,0.0,0.143,0.0,0.2062962962962963,0.0,0.07790909090909091,0.26666666666666666,0.07142857142857142,0.0,0.2228,0.0,0.0,0.0,0.0,0.0,0.324,0.17778625954198474,0.11719101123595506,0.0858,0.0,0.0,0.0,0.0715,0.2631578947368421,0.2405263157894737,0.914,0.04766666666666666,0.0,0.0,0.0,0.143,0.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.10725,0.04766666666666666,0.10725,0.25
31,Anel Ahmedhodzic,BIH,DF,Bordeaux,Ligue 1,23.0,1999,15,15,1350,15.0,0.0,0.0235,0.013500000000000002,0.5710000000000001,0.0,0.0,0.20786516853932585,0.0,0.0,0.0,0.320625,0.2517391304347826,0.8859999999999999,0.31731481481481477,0.26843478260869563,0.191,0.16833333333333333,0.9470000000000001,0.34714285714285714,0.35333333333333333,0.915,0.18825,0.16833333333333333,0.743,0.007000000000000001,0.067,0.06899999999999999,0.02666666666666667,0.013000000000000001,0.12433333333333334,0.2517391304347826,0.2652380952380953,0.05500000000000001,0.147,0.007000000000000001,0.16825,0.0935,0.03133333333333333,0.0,0.0,0.0,0.0,0.3569230769230769,0.07116666666666666,0.12116666666666666,0.07391666666666666,0.29533333333333334,0.1365,0.01825,0.007000000000000001,0.320625,0.014000000000000002,0.0465,0.024333333333333332,0.03,0.03325,0.04,0.0,0.0,0.007000000000000001,0.0,0.007000000000000001,0.0035000000000000005,0.007000000000000001,0.0,0.0,0.0,0.0,0.0,0.1165,0.147,0.18,0.047,0.007000000000000001,0.087,0.18,0.48100000000000004,0.093,0.0993,0.111,0.336,0.11599999999999999,0.0626,0.02,0.0635,0.053000000000000005,0.0,0.0365,0.1135,0.22999999999999998,0.1535,0.0,0.2511111111111111,0.17600000000000002,0.30818181818181817,0.23,0.03235714285714286,0.0226,0.26280000000000003,0.006500000000000001,0.0165,0.4,0.01,0.007000000000000001,0.29533333333333334,0.21053435114503818,0.18325842696629213,0.08259999999999999,0.04,0.033,0.013500000000000002,0.0235,0.24105263157894735,0.2373684210526316,0.985,0.006666666666666667,0.04,0.0,0.0,0.06999999999999999,0.0365,0.0,0.03133333333333333,0.147,0.0,0.0,0.0,0.26,0.05566666666666666,0.01675,0.7140000000000001
